"SMILES","EXTERNALID","N","INTRODUCER","MODIFIER","AMES {measured}","COMMENTS"
"O=C1NCNC(=O)N1","-","4074","midnighter","published","active","-"
"ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H]4C[C@@H]([C@@H]5O[C@H]45)[C@H]3[C@@]1(Cl)C2(Cl)Cl","-","4075","midnighter","published","inactive","-"
"CNC1=CC=C2N=C(C)C(C)=NC2=C1C","-","4076","midnighter","published","active","-"
"COC(=O)C1=C(C(=C(NO)O1)C1=CC=CC=C1)C1=CC=CC=C1","-","4077","midnighter","published","inactive","-"
"OC1C2=CC=CC3=C2C2=C(C=C3)C3=C(C=CC=C3)C=C12","-","4078","midnighter","published","active","-"
"COC(=O)C1=C(Cl)C(Cl)=C(N)O1","-","4079","midnighter","published","inactive","-"
"C1CC2=CC3OC3C=C(C1)O2","-","4080","midnighter","published","inactive","-"
"CC[N+](O)=NC","-","4081","midnighter","published","inactive","-"
"O=C(NC1=CC=CC=C1)C1C(=O)NC(=S)NC1=O","-","4082","midnighter","published","inactive","-"
"CCCNC1=C(C(O)=O)C(Cl)=CC=C1N(=O)=O","-","4083","midnighter","published","inactive","-"
"C1=CC2=C(C=C1)C1=C(C=CC=C1)C1=CC=CC=C21","-","4084","midnighter","published","active","-"
"CCCC(=O)OC1C(C)OC(CC1(C)OC(=O)CC)OC1C(C)OC(OC2C(CC=O)CC(C)C(O)\C=C/C=C\CC(C)OC(=O)CC(O)C2OC)C(O)C1N(C)C","-","4085","midnighter","published","inactive","-"
"NC1=CC=CC(=C1CO)N(=O)=O","-","4086","midnighter","published","inactive","-"
"OC1=CC=CC(=C1N(=O)=O)N(=O)=O","-","4087","midnighter","published","active","-"
"ClCCOCCCl","-","4088","midnighter","published","active","-"
"O=CNC1=NC(=CS1)C1=CC=C(C=C1)N(=O)=O","-","4089","midnighter","published","active","-"
"CC1=CC=C2C(C)=C3C=CC4=C(C=CC=C4)C3=NC2=C1","-","4090","midnighter","published","active","-"
"O=N(=O)C1=CC=CC2=CSN=C12","-","4091","midnighter","published","active","-"
"CC1=CC(=CC(=C1C)N(=O)=O)N(=O)=O","-","4092","midnighter","published","inactive","-"
"CC(Cl)CO","-","4093","midnighter","published","active","-"
"CC\C=C\C=C\C=C\C=C\C=C\OC","-","4094","midnighter","published","active","-"
"CCCCCN1C2C1C1=CC=CC=C1C1=CC=CC=C21","-","4095","midnighter","published","active","-"
"CCCCN(CCC(C)=O)N=O","-","4096","midnighter","published","active","-"
"CC1=CC=C2C=CC3=C4C(C=CC1=C24)=C1C=CC=CC1=C3","-","4097","midnighter","published","active","-"
"COC1=CC(=O)C2=C(C3=NC4=C(C=CC=C4)C3=C(C)N2)C1=O","-","4098","midnighter","published","active","-"
"O=N(=O)C1=CC2=CC=C3C=CC4=C5C(=CC=C4)C=C1C2=C35","-","4099","midnighter","published","active","-"
"ONS(=O)(=O)C1=CC=CC2=C1N=CC=C2","-","4100","midnighter","published","inactive","-"
"COC1=C2[C@@H]3C=CO[C@H]3OC2=CC2=C1C(=O)C1=C(O)C=CC(CCC(C)(C)O)=C1O2","-","4101","midnighter","published","active","-"
"NC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1N","-","4102","midnighter","published","active","-"
"C[C@@H]1CCCCN1N=O","-","4103","midnighter","published","active","-"
"OC1=CC=C(Cl)C=C1C(=O)NC1=CC=C(C=C1Cl)N(=O)=O","-","4104","midnighter","published","active","-"
"OCC1OC(C(O)C1O)N1C=NC2=C1N=CN1C=CN=C21","-","4105","midnighter","published","inactive","-"
"CC1=CC=C(C=C1NO)N(=O)=O","-","4106","midnighter","published","inactive","-"
"CC1=CC=CC2=C1N=NN2","-","4107","midnighter","published","inactive","-"
"CC(O)C(C)N(=O)=O","-","4108","midnighter","published","inactive","-"
"CC(=C)OC(C)=O","-","4109","midnighter","published","inactive","-"
"NCCNC(=O)C1=CC=C(Cl)C=N1","-","4110","midnighter","published","inactive","-"
"CN(C)[C@H]1[C@H]2C[C@H]3C(=C(O)[C@]2(O)C(O)=C(C(N)=O)C1=O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O","-","4111","midnighter","published","inactive","-"
"C1=CC=C2C(C=CC3=C2N=CC=C3)=C1","-","4012","midnighter","published","active","-"
"N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1","-","4013","midnighter","published","inactive","-"
"CC1=CC=C(C=C1)N=NC1=CC=C(C=C1)N(CCO)CCO","-","4014","midnighter","published","inactive","-"
"CNC(=O)N(O)C(C)=O","-","4015","midnighter","published","active","-"
"CC12CCC3C(CCC4=CC(O)=CC=C34)C1CC(O)C2O","-","4016","midnighter","published","inactive","-"
"CCC(C)(C)OC","-","4017","midnighter","published","inactive","-"
"CC\C=C\C=O","-","4018","midnighter","published","active","-"
"CC1=CC=C(CO)C=C1","-","4019","midnighter","published","inactive","-"
"CCCCON(OC(C)=O)C(=O)C1=CC=C(Cl)C=C1","-","4020","midnighter","published","active","-"
"CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(O)=O","-","4021","midnighter","published","inactive","-"
"CO[C@@H]1C[C@](C)(O)CC2=CC3=C(C(O)=C12)C(=O)C1=C(O)C=C2C(O[C@@H]4O[C@@]2(C)[C@H](O)[C@H]([C@H]4O)N(C)C)=C1C3=O","-","4022","midnighter","published","active","-"
"CCOC1=CC(C=O)=CC=C1O","-","4023","midnighter","published","inactive","-"
"CNC1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=NC","-","4024","midnighter","published","inactive","-"
"CN(C)CCNC(=O)C1=CC=CC2=C(O)C3=C(C=CC=C3)N=C12","-","4025","midnighter","published","active","-"
"O=NN1CC(=O)NC1=O","-","4026","midnighter","published","active","-"
"CC1=CN2C(S1)=NC(=C2N(=O)=O)C1=CC=C(C=C1)N(=O)=O","-","4027","midnighter","published","active","-"
"OC(=O)CCCCC(O)=O","-","4028","midnighter","published","inactive","-"
"C=CCN=C=S","-","4029","midnighter","published","active","-"
"COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12","-","4030","midnighter","published","inactive","-"
"COC(=O)CCC(=O)OC","-","4031","midnighter","published","inactive","-"
"COC1=CC=C(C=C1)C(=O)\C=C\C1=CC=CC=C1","-","4032","midnighter","published","inactive","-"
"CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=CC(Cl)=CC=C3N12","-","4033","midnighter","published","inactive","-"
"CN=NC(C)(C)OO","-","4034","midnighter","published","active","-"
"CC(=O)CC(=O)NC1=CC=CC=C1C","-","4035","midnighter","published","inactive","-"
"CCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(Cl)=C1)=C(O)OCC1COC2(CCCC2)O1","-","4036","midnighter","published","inactive","-"
"CC1C2C(=NC3=CC=C(C)C=C23)N(C)C2=CC=C(C)C=C12","-","4037","midnighter","published","active","-"
"CC\C=C\C=C\C=C\C=C\C=C\OCC(O)C1=CC=CC=C1","-","4038","midnighter","published","active","-"
"CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC","-","4039","midnighter","published","inactive","-"
"CC(C)C1=CC(=CC(C(C)C)=C1N)C1=CC=CC=C1","-","4040","midnighter","published","inactive","-"
"O=S1(=O)C2=CC=CC3=C2C2=C(C=C3)C3=C(C=CC=C3)C=C12","-","4041","midnighter","published","active","-"
"O=CC1=CC=C(C=C1)C(=O)ON(OCC1=CC=CC=C1)C(=O)C1=CC=CC=C1","-","4042","midnighter","published","active","-"
"CC12CC1(C=O)C(C=O)=C1CC(C)(C)CC1(O)C2O","-","4043","midnighter","published","active","-"
"BrC1=CC(=CC=C1)N(=O)=O","-","4044","midnighter","published","active","-"
"CC1=CC(=CC(C)=N1)C1=CC2=C(C=C1F)N1C(=CC(=O)N(O)C1=O)N2C1CC1","-","4045","midnighter","published","active","-"
"CN1CCN(CC1)C1=CC=C2NC(CCCCCCC3=CC=C4NC(=NC4=C3)C3=CC=C(C=C3)N(CCCl)CCCl)=NC2=C1","-","4046","midnighter","published","inactive","-"
"CN1C(N)=NC2=NC3=C(C=C12)N=CC=C3","-","4047","midnighter","published","inactive","-"
"COC(=O)C[C@H]1[C@@]2(C)[C@H](OC3C[C@H](C(C)=C23)C2=COC=C2)[C@@H]2OC(=O)[C@]3(C)C=CC(=O)[C@@]1(C)C23","-","4048","midnighter","published","inactive","-"
"CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1","-","4049","midnighter","published","inactive","-"
"OC1CC=CC2=C1C=C1C=CC3=C4C(C=CC2=C14)=CC=C3","-","4050","midnighter","published","active","-"
"COC1=CC=C(C=C1)C(O)C=C","-","4051","midnighter","published","inactive","-"
"CN(CC1=CC=CC=C1)C(=O)CBr","-","4052","midnighter","published","inactive",""
"OC1=CC=C2N=CC=CC2=C1","-","4053","midnighter","published","inactive","-"
"S=C=S","-","4054","midnighter","published","inactive","-"
"CCO[Si](C)(OCC)OCC","-","4055","midnighter","published","inactive","-"
"ON(C=O)C1=CC=C(C=C1)C1=CC=CC=C1","-","4056","midnighter","published","active","-"
"OCC1=CCN2CC[C@@H](O)[C@@H]12","-","4057","midnighter","published","inactive","-"
"CCOC(=O)C1=C(\N=C\C2=CC=C(C=C2)N(=O)=O)C2=C(N1)C=CC=C2","-","4058","midnighter","published","active","-"
"CC(=O)OC1COC(NC2=CC=C(C=C2)C(O)=O)C(OC(C)=O)C1OC(C)=O","-","4059","midnighter","published","inactive","-"
"CCN(N=O)C(N)=O","-","4060","midnighter","published","active","-"
"O=N(=O)C1=CC2=C(C3=C(N2)C=C(C2=C3C=CC=C2)N(=O)=O)C2=C1C=CC=C2","-","4061","midnighter","published","active","-"
"CCSCCSP(=S)(OC)OC","-","3962","midnighter","published","inactive","-"
"CC1=C2C=CC3=C(C=CC(=O)C3=O)C2=CC2=C1C=CC=C2","-","3963","midnighter","published","active","-"
"CC(C)NCC(O)COC1=CC=CC2=C1C=CN2","-","3964","midnighter","published","inactive","-"
"OC1C=CC2=C(C=C3C=CC4=C5C(C=CC2=C35)=CC=C4)C1O","-","3965","midnighter","published","active","-"
"CC\C(=C(\C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1","-","3966","midnighter","published","inactive","-"
"O=C1C=CC2=CC=CC3=C2C1=CC=C3","-","3967","midnighter","published","active","-"
"CCCCCCN(N=O)C(N)=O","-","3968","midnighter","published","active","-"
"CCOC(=O)C(C)=C","-","3969","midnighter","published","inactive","-"
"CC1C(C)(C)NC2=CC=CC=C2C1(C)C1C(C)(C)NC2=CC=CC=C2C1(C)C","-","3970","midnighter","published","inactive",""
"CC(=O)NC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1","-","3971","midnighter","published","active","-"
"CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1","-","3972","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C(C=C1)C#N","-","3973","midnighter","published","inactive","-"
"CC(C)NC1=CC=CC=C1","-","3974","midnighter","published","inactive","-"
"CC1=NC2=C(C3=C1C1=C(N3)C=CC=C1)C(=O)C=C(N1CC1)C2=O","-","3975","midnighter","published","active","-"
"CC(=O)N1C=CN=C1","-","3976","midnighter","published","inactive","-"
"CC1(C)C[C@H](C[C@](C)(CN=C=O)C1)N=C=O","-","3977","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C=CC1=C2C=CN=C1","-","3978","midnighter","published","active","-"
"CC(C)=CCC\C(C)=C/C=O","-","3979","midnighter","published","inactive","-"
"COC1=CC2=C(CCN[C@]22CSC3[C@H]4[C@@H]5N(C)[C@@H](CC6=CC(C)=C(OC)C(O)=C56)[C@H](O)N4[C@@H](COC2=O)C2=C4OCOC4=C(C)C(OC(C)=O)=C32)C=C1O","-","3980","midnighter","published","active","-"
"O1C2C1C1=CC3=C(C=CC=C3)C=C1C1=CC=CC=C21","-","3981","midnighter","published","active","-"
"BrC(Br)C1=C(Br)C(=O)OC1","-","3982","midnighter","published","active","-"
"CC1(CO1)C(N)=O","-","3983","midnighter","published","active","-"
"N(C1=CC=CC=C1)C1=CC=CC=C1","-","3984","midnighter","published","inactive","-"
"OCC1=C2C=CC3=C(C=CC=C3)C2=CC2=C1C=CC=C2","-","3985","midnighter","published","active","-"
"CC1=CC=C(C=C1N=[N+](O)C1=CC(=CC=C1C)N(=O)=O)N(=O)=O","-","3986","midnighter","published","inactive","-"
"CC1CNC(=O)N1C1=NC=C(S1)N(=O)=O","-","3987","midnighter","published","active","-"
"CCCC[C@@H](CC)COP(=O)(OC[C@H](CC)CCCC)OC[C@H](CC)CCCC","-","3988","midnighter","published","inactive","-"
"ONC1=CC=C(C=C1)N=O","-","3989","midnighter","published","active","-"
"ClC1=CC=C(OC2=CC=C(NC=O)C=C2)C=C1","-","3990","midnighter","published","active","-"
"OC1OC(=O)C(Cl)=C1CCl","-","3991","midnighter","published","active","-"
"OC1=C(Cl)C=C(Cl)C(Cl)=C1N(=O)=O","-","3992","midnighter","published","inactive","-"
"OC1=CC=C2C=CC=CC2=C1N(=O)=O","-","3993","midnighter","published","active","-"
"CCOP(=S)(OCC)OC1=CC=C(C=C1)N(=O)=O","-","3994","midnighter","published","inactive","-"
"NC1=C2C(C=CN1)=NC1=C2C=CC=C1","-","3995","midnighter","published","active","-"
"CN(CCCC(=O)C1=CC=CN=C1)N=O","-","3996","midnighter","published","active","-"
"CCOC(=O)C(Cl)C(C)=O","-","3997","midnighter","published","inactive","-"
"CC1=CC(=O)OC2=CC=C3OC4(C)OOC4(C)C3=C12","-","3998","midnighter","published","active","-"
"C1CCC(CC1)N=C=NC1CCCCC1","-","3999","midnighter","published","inactive","-"
"CC1CCC2CC1C2(C)C","-","4000","midnighter","published","inactive","-"
"O=N(=O)C1=CC=CC2=C1N=CC1=C2C2=C(C=CC=C2)N=C1","-","4001","midnighter","published","active","-"
"CCOC1=CC=C2NC(C)(C)C=C(C)C2=C1","-","4002","midnighter","published","inactive","-"
"CN1C2=C(C=CC=C2)C(N=NC2=[N+](C)C=CS2)=C1C1=CC=CC=C1","-","4003","midnighter","published","active","-"
"CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1","-","4004","midnighter","published","inactive","-"
"NC1=CC=C(C=C1Br)C1=CC=C(N)C(Br)=C1","-","4005","midnighter","published","active","-"
"CC(C)CC1=CC=C(C=C1)C(C)C(O)=O","-","4006","midnighter","published","inactive","-"
"CCC1=C2C(C=CC3=C2C=CC=C3)=C(C)C2=C1C=CC=C2","-","4007","midnighter","published","inactive","-"
"ClC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C(Cl)=C1","-","4008","midnighter","published","active","-"
"CNCC(O)C1=CC=C(O)C(O)=C1","-","4009","midnighter","published","inactive","-"
"CC1=CN=CC=N1","-","4010","midnighter","published","inactive","-"
"C1O[C@@H]1C1=C2C=CC=CC2=CC2=C1C=CC=C2","-","4011","midnighter","published","active","-"
"CCOC(=O)N(CCCC(=O)C1=CC=CN=C1)N=O","-","3912","midnighter","published","active","-"
"CC(=O)NC1=CC2=C(C=C1OC(C)=O)C1=CC=CC=C1C2","-","3913","midnighter","published","inactive","-"
"CCCN1C=C2CC3C(C=C(C)CN3C)C3=CC=CC1=C23","-","3914","midnighter","published","active","-"
"OC1=CC(O)=C2C(OC3=C(O)C=CC(O)=C3C2=O)=C1","-","3915","midnighter","published","active","-"
"OC(=O)C(Br)Br","-","3916","midnighter","published","active","-"
"CC1=CC=C(C=C1S(O)(=O)=O)N=NC1=C(O)C(=CC2=C1C=CC=C2)C(O)=O","-","3917","midnighter","published","inactive","-"
"NCCN(CCCl)C1=C2C=CC=CC2=NC2=C1C=CC1=C2C=CC=C1","-","3918","midnighter","published","active","-"
"O=NN1CCCNC1=O","-","3919","midnighter","published","active","-"
"S=C(NC1=CC=CC=C1)NC1=CC=CC=C1","-","3920","midnighter","published","inactive","-"
"CCCC(=O)C1=CC(O)=C(O)C=C1O","-","3921","midnighter","published","active","-"
"CN(C)CCNC(=O)C1=CC=CC2=C1OC1=CC=CC=C1C2=O","-","3922","midnighter","published","active","-"
"CC(C)CCCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(C)=O","-","3923","midnighter","published","inactive","-"
"CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C","-","3924","midnighter","published","inactive","-"
"CC1=C2C(C=CC3=C2C=CC(=O)C3=O)=CC2=C1C=CC=C2","-","3925","midnighter","published","active","-"
"COC1=CC=C(C=C1OC)C1=NC(=C(N1)C1=CC=C(C)C=C1)C1=CC=C(C)C=C1","-","3926","midnighter","published","active","-"
"C(OCC1=CC=CC2=C1C=CC=C2)C1CO1","-","3927","midnighter","published","active","-"
"OC(=O)CCN(=O)=O","-","3928","midnighter","published","active","-"
"O=N(=O)C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C2=C1C=CC=C2","-","3929","midnighter","published","active","-"
"O=C1N(CC2CO2)SC2=CC=CC=C12","-","3930","midnighter","published","inactive","-"
"O=CNC1=CC=C2C(CC3=CC=CC=C23)=C1","-","3931","midnighter","published","active","-"
"CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(=N)C=C1","-","3932","midnighter","published","inactive","-"
"CC1=CC(N)=C(C=C1N)N(=O)=O","-","3933","midnighter","published","active","-"
"NC1=C(O)C=CC2=C1C=CC=C2","-","3934","midnighter","published","inactive","-"
"COC1=CC=CC2=C1C=CC1=C2C2=C(OCO2)C=C1C(O)=O","-","3935","midnighter","published","active","-"
"CN(CCO)C(=O)NC1=CC=C(Cl)C(Cl)=C1","-","3936","midnighter","published","inactive","-"
"CCN1C(N)=NC2=C1C(C)=CC1=C2C=CC=N1","-","3937","midnighter","published","active","-"
"C[N+]1=C2C=CC=CC2=CC2=C1C=CC=C2N","-","3938","midnighter","published","active","-"
"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)\C=C\C3=CC=CC(=C3)N(CCCl)CCCl)[C@@H]1CCC(=O)N2","-","3939","midnighter","published","active","-"
"CN(C)CCNC(=O)C1=CC=C2C=CC3=C(N=CC=C3)C2=N1","-","3940","midnighter","published","active","-"
"OS(=O)(=O)C1=CC=CC2=C1N=CC=C2","-","3941","midnighter","published","inactive","-"
"C1=CC=C2C(C=CC3=C2C=C2C(C=CC4=C2C=NC=C4)=C3)=C1","-","3942","midnighter","published","active","-"
"NCCCCC(N)C(O)=O","-","3943","midnighter","published","active","-"
"O=N(=O)C1=CC2=C3C(CCC4=C3C(CC2)=CC=C4)=C1","-","3944","midnighter","published","active","-"
"COC1=CC=C(C=C1)C(=O)C1OC1C1=CC=CC=C1","-","3945","midnighter","published","inactive","-"
"FC(Cl)C(F)(F)C(F)(F)Cl","-","3946","midnighter","published","inactive","-"
"COC1=CC2=C(C3C=COC3O2)C2=C1C1=C(C(=O)CC1O)C(=O)O2","-","3947","midnighter","published","active","-"
"CC1C(OC(C)=O)C2OC2C2=CC(=O)C3(CC12C)OC3(C)C=O","-","3948","midnighter","published","active","-"
"CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(C)C=C1C)C1=CC=C(C)C=C1","-","3949","midnighter","published","active","-"
"OC1=CC(=C2C=CC3=C4C(C=CC1=C24)=CC=C3)N(=O)=O","-","3950","midnighter","published","active","-"
"CCCCN(C)N=O","-","3951","midnighter","published","active","-"
"COC1=CC(C)=CC2=C1C(=O)C=C(C2=O)C1=C(C)C=C2C(=O)C=CC(=O)C2=C1OC","-","3952","midnighter","published","inactive","-"
"O=CC1=CC=CO1","-","3953","midnighter","published","active","-"
"CCN(N=O)C(=N)NN(=O)=O","-","3954","midnighter","published","active","-"
"Cl\C=C\C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl","-","3955","midnighter","published","inactive","-"
"OC1=CC(Cl)=C(Cl)C(Cl)=C1","-","3956","midnighter","published","inactive","-"
"CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC","-","3957","midnighter","published","active","-"
"ON1CN(Cl)CN(Cl)C1","-","3958","midnighter","published","inactive","-"
"CCCC[C@@H](CC)C=O","-","3959","midnighter","published","inactive","-"
"COC(=O)C1=CCCN(C1)N=O","-","3960","midnighter","published","active","-"
"CN(CCO)C(=O)NC1=CC=CC=C1","-","3961","midnighter","published","inactive","-"
"CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC","-","3862","midnighter","published","active","-"
"O=C1OC(=O)C2=CC(=CC=C12)N(=O)=O","-","3863","midnighter","published","active","-"
"NC(=O)C[C@H]1CO1","-","3864","midnighter","published","active","-"
"COC1=CC(CNC(=O)CCCCCCC(C)C)=CC=C1O","-","3865","midnighter","published","active","-"
"O[C@H](C#N)C1=CC=CC=C1","-","3866","midnighter","published","inactive","-"
"CC(=O)NC1=CC=C2C=CC=CC2=N1","-","3867","midnighter","published","inactive","-"
"CC1=C(O)C(=O)CC1","-","3868","midnighter","published","inactive","-"
"CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC","-","3869","midnighter","published","inactive","-"
"NC1=NC(Cl)=CC(Cl)=N1","-","3870","midnighter","published","inactive","-"
"ClC1=NSC2=C1C=CC=C2N(=O)=O","-","3871","midnighter","published","active","-"
"CCN(CC)C(=O)C1=CC(CC2=CC=C(N)C(=C2)C(=O)N(CC)CC)=CC=C1N","-","3872","midnighter","published","inactive","-"
"CC(Cl)C(=O)NCC1=CC=CC=C1","-","3873","midnighter","published","inactive","-"
"CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3","-","3874","midnighter","published","inactive","-"
"CC1=CC(=CC=C1N)C(C1=CC=C(N)C=C1)=C1C=CC(N)C=C1","-","3875","midnighter","published","active","-"
"NC1=CC=C(CC2=CC=C(N)C(=C2)C(O)=O)C=C1C(O)=O","-","3876","midnighter","published","inactive","-"
"CC(=O)O[C@H](C=C)C1=CC=C2OCOC2=C1","-","3877","midnighter","published","active","-"
"O=N(=O)C1=CC2=C(C=CC3=CC=C(C=C23)N(=O)=O)C=C1","-","3878","midnighter","published","active","-"
"CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(CCC4(C)C3CCC12C)C(O)=O","-","3879","midnighter","published","inactive","-"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C3=CC=NC=C3)C(F)=C12","-","3880","midnighter","published","inactive","-"
"OCC1=CC2=C3C=CC=CC3=CC3=C2C2=C(C=CC=C12)C=C3","-","3881","midnighter","published","inactive","-"
"OC1=CC(Cl)=CC=C1Cl","-","3882","midnighter","published","inactive","-"
"O=N(=O)C1=C(N=C2SC=CN12)C1=CC=C(C=C1)N(=O)=O","-","3883","midnighter","published","active","-"
"CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](C)[C@@]2(O)[C@@H]3C=C(C)C(=O)[C@]3(O)CC(CO)=C[C@H]2[C@H]2C(C)(C)[C@@]12OC(C)=O","-","3884","midnighter","published","inactive","-"
"CCCCC(C)C(OC(=O)CC(CC(O)=O)C(O)=O)C(CC(C)CC(O)CCCCCCC(O)C(C)N)OC(=O)CC(CC(O)=O)C(O)=O","-","3885","midnighter","published","inactive","-"
"CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1","-","3886","midnighter","published","inactive","-"
"C1CC2OC2CCC2OC12","-","3887","midnighter","published","inactive","-"
"O=CC1=CC=CC2=C1N=CC=C2","-","3888","midnighter","published","active","-"
"NC1=C(Br)C=C(C=C1N(=O)=O)N(=O)=O","-","3889","midnighter","published","active","-"
"OC1C(O)C(OC1COP(O)(O)=O)N1C=CC(=O)NC1=O","-","3890","midnighter","published","inactive","-"
"OC1=C(Cl)C=C(Cl)C=C1S(=O)(=O)C1=CC(Cl)=CC(Cl)=C1O","-","3891","midnighter","published","inactive","-"
"CC1=CN(CC(O)CN=[N]#N)C(=O)NC1=O","-","3892","midnighter","published","active","-"
"CC1=CC=C(N)C=C1C","-","3893","midnighter","published","active","-"
"CC1CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)CCC(=O)C=C12","-","3894","midnighter","published","inactive","-"
"OC(=O)C1=CC(O)=C2C=CC=CC2=N1","-","3895","midnighter","published","inactive","-"
"OC(CN=[N]#N)C(O)C(O)C(O)C(O)=O","-","3896","midnighter","published","active","-"
"CCCCN=NC(C)(C)OO","-","3897","midnighter","published","active","-"
"O[N+]1=C2C=CC=CC2=NC2=C1C=CC=C2","-","3898","midnighter","published","active","-"
"O=N(=O)C1=CC(=C2C=CC=C3C4=C(C=CC=C4)C1=C23)N(=O)=O","-","3899","midnighter","published","active","-"
"CN1C2=CC=CC=C2C(=O)C2=C(O)C=C3O[C@H](CC3=C12)C(C)=C","-","3900","midnighter","published","active","-"
"COC1=CC=C(C(O)=C1OC)C1=C(N)C(=NC(C(O)=O)=C1C)C1=CC=C2C(=O)C(OC)=C(N)C(=O)C2=N1","-","3901","midnighter","published","active","-"
"CC(C)[C@@](O)([C@@H](C)O)C(O)=O","-","3902","midnighter","published","inactive","-"
"OC(=O)C1=NN(C(=O)[C@H]1N=NC1=CC=C(C=C1)S(O)(=O)=O)C1=CC=C(C=C1)S(O)(=O)=O","-","3903","midnighter","published","inactive","-"
"NC(=O)C12OC1C(O)(NC2=O)C1=CC=CC=C1","-","3904","midnighter","published","inactive","-"
"OC1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1Cl)N(=O)=O","-","3905","midnighter","published","active","-"
"CC(=O)NC1=CC=C2C=CC3=C4C(C=CC1=C24)=C(O)C=C3","-","3906","midnighter","published","active","-"
"C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1","-","3907","midnighter","published","inactive","-"
"CCCC[C@@H](CC)COS(O)(=O)=O","-","3908","midnighter","published","inactive","-"
"O1C=CC=C1","-","3909","midnighter","published","inactive","-"
"N1C2C1C1=CC3=C(C=CC=C3)C3=C1C1=C(C=CC=C21)C=C3","-","3910","midnighter","published","active","-"
"NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(O)=O)C(O)=O","-","3911","midnighter","published","inactive","-"
"CC12CCCC(C)(C1CCC13CC(O)(CCC21)C(=C)C3O)C(O)=O","-","3812","midnighter","published","inactive","-"
"CC(=C)C1CCC(C=O)=CC1","-","3813","midnighter","published","inactive","-"
"OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl","-","3814","midnighter","published","inactive","-"
"CC\C=C\C=C\C=C\C=C\C=C\OCCCO","-","3815","midnighter","published","active","-"
"CC(C)NC1=C2C=CC=CC2=NS1","-","3816","midnighter","published","inactive","-"
"COC1=CC=C(CC2CO2)C=C1","-","3817","midnighter","published","active","-"
"NNC1=NN=CC2=C1N=CC=C2","-","3818","midnighter","published","active","-"
"CCN(CC)C1=CC=CC(O)=C1","-","3819","midnighter","published","active","-"
"OCNC(=O)C=C","-","3820","midnighter","published","inactive","-"
"COC1=CC2=NC3=C(C=C(OC)C(N)=C3)N=C2C=C1N","-","3821","midnighter","published","active","-"
"CC1=CC=CN2C1=NC1=C2N=CC(=C1C)N(=O)=O","-","3822","midnighter","published","active","-"
"OC1=C(C=CC=C1N(=O)=O)C1=CC=CC=C1","-","3823","midnighter","published","inactive","-"
"OCC1=CC=C(C=C1)N(=O)=O","-","3824","midnighter","published","inactive","-"
